Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility
50,0,20.79,43.59,20.2,41.2,21,42.09,19.53333333,43.7,19.31777778,67.12666667,3.73,92.59,20.1,41.18777778,22.785,49.555,18.89,44.09,4,748.0333333,97,3,28.33333333
30,0,20.1,39.52666667,19.06666667,40.36333333,20.6,39.12666667,19.82333333,37.03,18.13333333,51.2,2.89,87.06333333,18.6,35.09,19.7,40.9,17.93714286,40.26428571,5.2,759.4,84,1,22
50,0,19.39,42.09,18.82333333,41.23,20.6,44.23,18.96333333,41.03,18.53333333,70.25666667,1.933333333,89.59,18.1,38.96333333,19.6,47.8,16.6,42.15666667,3.066666667,755.7666667,87,5.666666667,36.33333333
80,0,19.7,36.29,17.7,38.4,20.2,35.76,18.29,36.29,18.56666667,53.66333333,6.433333333,62.09333333,18.1,30.82333333,21.39,40.36333333,18.2,37.29,4.366666667,742.2333333,87.66666667,1.333333333,56.66666667
260,10,21.7,43.16333333,20.7,41.9,23.92666667,40.6,20.89,39.03,20.05714286,49.38428571,13.36428571,14.08285714,21.6,33.59,23.55714286,39.32142857,20.7,41.09,10.8,753.4666667,63.33333333,4.333333333,40
50,0,22.5,41.59,20.1,44.7,23.89,39.4,21.92666667,40.2,21,52.32666667,10.16,46.39333333,21.39,36.29,23.29,47.93333333,20.89,44.26,10.43333333,744.5333333,78.33333333,6.333333333,40
360,0,25.1,40.345,27.39,33.76666667,26.39,37.79,25.1,39.09,23.26,43,27.45285714,1,24.03333333,37.73,23.89,42.2,23.6,41.4,22.33333333,752.8666667,47,3,40
50,0,19.89,37.09,16.79,40.93333333,20.29,37.9,18.7,35.2,17.76,47.09,3.9,67.66666667,18.5,35.2,20.03333333,43.76666667,17.6,39.9,3.75,749.8166667,73.33333333,7,40
100,0,22.79,45.26666667,20.79,45.8,24.6,40.32666667,21.79,39.82142857,20.92666667,48.56,8.726666667,35.39333333,21.23857143,33.13714286,24.35666667,41.56,21,40.43333333,8.533333333,748.6666667,81.66666667,2.333333333,32.66666667
60,0,23.1,36,20.89,37.66333333,23.89,37.2,22.7,34.29,19.76,41.32666667,8.426666667,36.19666667,22.5,37,23.06666667,44.09,21.07142857,40.59,9.25,756.4,78,3,40
90,0,22.39,42.73,22,41,25.2,40.02666667,21.754,40,20.89,47.7,12.86666667,20.59333333,21.34714286,34.86714286,23.29,42.93333333,21.1,43.36,9.8,747,72,5.5,40
60,0,20.79,37.26666667,18.76,39.82666667,22,34.56,21.1,35.79,19.89,40.9,10.29333333,45.23333333,21,32.2,22.79,37.4,19.85666667,35.96666667,6.366666667,753.0333333,91.33333333,3.666666667,21
40,0,24.2,34.32666667,21.54,35.576,24,34.754,24,32.06,23.79,38.2,5.433333333,19.8,24.2,29.03333333,25.53333333,35.46666667,22.79,33.5725,6.783333333,760.3166667,73.16666667,2.833333333,40
80,0,22.5,37.86333333,20.2,41.03,22.7,37.29,20.7,39.56,20.1,45.59,8,51.06666667,21.29,33.09,23.96333333,37.29,20.2,38.32666667,8.666666667,750.1,73.5,6.166666667,40
50,0,22.63333333,39.12666667,20.5,39.5,24.82333333,36.09,22.43714286,35.13714286,21,58.55666667,9.233333333,27.96666667,21.51428571,32.30571429,23.7,44.46333333,20.5,38.76,9.533333333,756.9666667,71.66666667,5,36.33333333
50,0,23.76363636,41.16454545,22.63227273,41.68181818,24.97090909,38.90454545,23.55363636,39.78181818,21.30818182,50.55409091,12.92848485,42.64545455,23.23454545,38.43636364,23.85454545,43.29,22.1,43.02242424,8.116666667,756.7333333,98.33333333,1,44.33333333
90,0,23.39,39.12666667,20.7,42.2,24.79,37.62666667,23.29,38.5425,19.26428571,41.26428571,8.756666667,45.16,22.79,34.59,23.89,41.878,22.5,42.545,7.05,757.2166667,96.33333333,1,24.16666667
50,0,20.89,37.46666667,17.63333333,40.59,20.79,37.7,20.26,33.76,18.1,51,0.033333333,65.02333333,19.6,35.09,21.39,43.56666667,18.16666667,40.79,0.416666667,763.3666667,88.83333333,1,47.83333333
140,0,22.06666667,44.63333333,19.7,48.53,25,40.36333333,22.1,42.03,20.46333333,51.33333333,10.3225,59.9425,21,37.4,22.72571429,45.47142857,20.79,46.23,9.766666667,748.1333333,90,5.833333333,30.83333333
60,0,21.66666667,35.26,18.89,37.9,22.89,37,22,33.2,20.03333333,48.76666667,4.19,32.93333333,21.5,34,22,41.16333333,20.2,39.23,6,763.4,74.66666667,3.333333333,29
340,0,21.2,36.79,18.32333333,40.29,22.2,34.82666667,21.13333333,35.79,19.5,45.79,5.456666667,45.8,19.33,29.79,22,39.9,19.5,38.36714286,3.966666667,764.5,87.33333333,1,35.66666667
90,0,23.39,39.63333333,20.6,43.09,23.89,37.59,20.39,38.12666667,19.79,48.26666667,3.26,65.56,20.76,32.2,23.6,38.9,19.7,38.09,3.7,759.2,91,1,26
80,0,25.5,45.59,26.1,41,28.2,40.12666667,24.7,45.16333333,23.03333333,52.29,25.76333333,1,24,42.978,24,48.79,23.16666667,46.59,22.3,755.65,57,2,22
60,0,20.79,42.79,19,45.59,21.6,39.5,19.63333333,42.12666667,19.29,46.32666667,11.89,64.09,19.89,38.26,21.26,44.02666667,19.5,42.2,12.13333333,752.0333333,91.5,5.333333333,63.83333333
60,10,21.16666667,45.63333333,20.56666667,44.86333333,21.23,44.93333333,19.5,47.82666667,19.59444444,55.56111111,11.5,78.7,19.29,47.44166667,20.2,51.53388889,17.79,51.2,11.16666667,760.1333333,76.33333333,8,23.66666667
250,10,22.79,31.89,21.85666667,29.36,23.93,38.13333333,22.79,31.676,20.39,36.53,14.93333333,1,22.42142857,25.89,22.32333333,33.7,20.2,34.29,15.03333333,764.9,34.66666667,6,40
30,0,21,39.9,18.89,41.09,21,40.46666667,20.29,38.43333333,18.79,67.79714286,-1.033333333,82.49666667,19,39,20.5,46.76,18.29,43.2,-0.45,760.5666667,98,1.166666667,54.33333333
90,10,22,42.52666667,20.6,43.5,23.2,39.2,22,40.4,20.76,45.53,13.5,36.656,21.1,37.4,22.7,43.7,20.56666667,41.46,10.16666667,752.1666667,91,2,26.66666667
50,0,21.29,38.62666667,19.29,41.65666667,22,36.9,19.7,37.79666667,19.5,42.36333333,9.69,42.62666667,19.29,33.09,22.1,40.73,19.6,39.79,8.033333333,761.7666667,77.66666667,3,36
140,0,23.5,40.145,23.92666667,36.76,24.39,38.29,23.39,38.5,21.1,41.66857143,18.92666667,1,22.79,35.43333333,23.96333333,39.46666667,22.57142857,37.73857143,17.15,749.4,53,7,40
70,20,22.7,44.06666667,21.13333333,43.63333333,23.16666667,40.7,22.7,42.06,21.1,45.9,11.6,32.26333333,21.89,36.9,23.72571429,42.12142857,20.7,40.93,12.8,750.9666667,68,4,40
50,0,22.1,34.7,19.73,36.36333333,22.7,36.2,22.39,32.9,20.29,51.16333333,6.623333333,16.9,21.7,33.018,22.39,41.26,20.2,37.925,7.766666667,764.5,66.5,4,40
50,0,20.13333333,34.4,17.29,37.56,22.2,35.09,19.6,32.86333333,18.7,41.4,3.7,36.4,19.2,28.7,21.39,40.09,18.79,38.9,4.833333333,754.5,74.33333333,5.333333333,40
120,0,22.2675,38.7675,21.26,38.79666667,22.7,37.59,21.2,38.26,20.7,49.86333333,9.033333333,35.16666667,20.7,32.26,24,38.06,20.32333333,37.76666667,9.866666667,753.2666667,66.33333333,2.666666667,40
60,0,22,39.2,19.6,42.4,23.2,39.79,21.23,38.23,20.39,50.63714286,9.69,25.85666667,22.29,38.09,22.1,38.054,20.79,43.79,9.1,750.2,74,5,27
180,0,21.92666667,42.43333333,20.39,44.12666667,23.89,38.9,21.6,40.4,20.76,48.5,11,38.29666667,21.1,36.29,22.79,45.36333333,21.16666667,44.3,9.466666667,745.8,85,5.333333333,24
90,0,22.2,45.06,21.5,44.9,22.7,42.06,21.2,45.03,19.79,49.79,15.53333333,34.56,21.2,41.56666667,24.5,47.59,20.29,45.46666667,16.5,749.45,71.5,3.5,40
110,10,21.29,36.9,19.23,39.03,21.7,37.2,20.5,37.19333333,19.5,43.96666667,10.0975,39.92,20,36.5,23.1,41.83333333,19.6,38.2,8.933333333,755.8166667,78.33333333,5,40
60,0,22.06666667,43.26,19.79,44.7,23.46333333,40.86333333,22.1,39.9,20.89,45.01285714,7.026666667,50.99,21.7,36.23,22.85,44.82,20.79,43.62666667,7.8,751.6,89,2.166666667,30.83333333
100,20,21.42666667,41.4,19.79,41.36,20.82333333,41.29,19.29,37.79,17.86222222,49.545,4.263333333,87.96333333,19.2,36.29,21.715,43.48277778,17.89,39.09,3.316666667,739.0166667,88.83333333,3,64
90,10,21.7,34.82666667,20.39,35.43333333,21.1,35,19.5,31.79,18,54.49714286,1.5,49.22666667,19.5625,26.78,22.2,35.29,18,35.62666667,2,753.3,66,5,26
140,0,24.52328571,47.55814286,25.1,42.88285714,26.32652381,42.19904762,24.10352941,45.47058824,22.99705882,51.02808824,24.91176471,1,23.90346939,42.31864286,23.89428571,49.15714286,23.07714286,46.55771429,22.6,754.3833333,51,7,40
60,0,23.39,36.96666667,20.52,39.518,24.35,36.678,23.53333333,34.29,23.29,39.79,6.766666667,38.46,23.7,31,24.29,36.79,23,38.46571429,5.3,761.2,85.5,2.5,40
100,0,24.89,50.06,23.1,50.59,25.89,44.93333333,24.1,47.73,23.01428571,53.22571429,12.03333333,52.46333333,23.6,44,26.1,50.13,22.96857143,48,12.76666667,750.7,95.33333333,6,34.66666667
60,0,22,39.09,19.39,41.59,22.39,38.9,20.26,39.66333333,19.79,49,5.623333333,61.52666667,20.26,34.22333333,23.85666667,46.26,20.1,42.5,6.133333333,757.6333333,89,4,64
300,0,20.5,39.66666667,19.49666667,41.36666667,21.56666667,40.96,20.85666667,36.29,18.79,48.69333333,4.33,52.36333333,20.1,31.52666667,21.6,37.32666667,19.79,37.39,4.9,764.8666667,70.66666667,6.333333333,27
110,0,22.6,41.36333333,21.34,42.245,23,39.26,20.2,39.96333333,20.56666667,70.5,9.226666667,62.59666667,21,39.8,22.89,47.83,20.35666667,43.62666667,6.883333333,751.3166667,86.16666667,8.166666667,40
270,0,19.6,37.26,18.7,36.7,21.17142857,37.56428571,18.39,35.23,17.46857143,42.16857143,3.2,87.96666667,17.29,30.96333333,19.15,38.09,17.6,38.91142857,4.433333333,761.1333333,85.66666667,3.666666667,27
50,0,20.39,44,19.6,43.73,20.42666667,44.15666667,19.39,45.73,17.62222222,52.75,8.39,99.9,17.6,42.32055556,18.35666667,48.9,17.1,49.23,8.583333333,763.7166667,94,2.833333333,64.83333333
100,0,22.6,41.3,21.5,39.645,22.7,39.43,20.89,35.79,20.16,45.316,14.6325,1.86,22.29,31.29,24.29,35.5,20.29,33.33333333,13,748.3,52,6,40
50,0,20.79,35,21,33.03,21.39,34.9,20.89,34.46666667,18.7,43.32666667,9.43,32.95666667,19.29,29.89,20.6,36.56,18.92666667,33.59,5.516666667,756.45,75.16666667,3.833333333,40
290,0,24.39,42.53,24.57777778,39.09222222,27.82666667,38.29666667,24.5,40.2,22.86,65.39333333,22.86666667,1,24.29,38.336,24.29,43.7,22.7,43.56666667,20.76666667,755.55,48.5,2.833333333,30.83333333
60,20,23.6,41.06,23.1,39.83,23.82333333,43.03,21.6,42.93,21.57111111,73.58055556,7.366666667,66.06,19.18888889,35.43333333,22.29,44.26666667,18.82333333,41.03,7.4,744.1333333,70.66666667,10.33333333,27
50,0,23.53333333,41,22,41.018,24.6,39.09,23.46333333,38.72333333,21.29,55.71,12.72,19.76875,23.2,40.5,24,45.32666667,22.6,42.2,12,756.2,80,2,26
60,0,19.79,39.73,18.63333333,39.4,20.29,37.2,20.29,36.6,18.2,49.796,2.73,57.09333333,18.79,36.416,19.79,44.26,17.89,39.03,3,751,71,6,24
50,0,20.79,41,20.1,40.29,20.89,41.79,19.5,41.9,18.7,54.87555556,2.826666667,92.22666667,20,40.96611111,22.15,49.29,18.6,45.06,2.633333333,745.6666667,95,3.333333333,62.33333333
90,30,22.63333333,38.86333333,20.79,40.36333333,22.29,38.23,20.29,36.7,20.63333333,44.53333333,7.623333333,45.86333333,20.6,35.59,23.7,39.46666667,19.39,37.5,7.2,756.7,82.5,2,40
50,0,19.6,38.29,17.03333333,40.86333333,20.6,36.76,18.79,35.2,17.79,44.96666667,-0.466666667,78.36666667,18.2,34,19.79,42.1,17.5,38.93,-0.4,756.5,100,2,39
50,0,18.7,39.55,16.79,41.16333333,19.92666667,37.5,18.56666667,37.72333333,17.6,50.59666667,3.09,75.19,17.89,32.4,20.2,43.03,18,41.03,2.866666667,746.55,95,6,20.33333333
50,0,24.79,48.59,26.754,43.554,25.63857143,44.01,25.31,45.316,23.79,53.43333333,19.934,33.658,24.39,44.62142857,25.39,49.76,23.65714286,49.73714286,15.86666667,748.8666667,87.5,1.833333333,40
60,10,22.89,42.79,20.84714286,44.78285714,24.6,39.53,22.7,40.79,21.89,49.51333333,11.1,50.76,22.79,37.15285714,23.39,44.79,22.6,44.845,11.06666667,757.3333333,91.33333333,4.333333333,28
360,0,22.7,54.8,21.29,52.95666667,24.82333333,40.82666667,21.89,38.5,21,50.5,10.46,39.95666667,21.39,33.79,24.1,41.53,21.1,43.06,7.933333333,748.3666667,85.33333333,3,40
40,0,18.89,46.32666667,18.29,45.86333333,19.6,44.5,18.2,45.9,17.215,52.515,5.623333333,99.9,17.5,42.08111111,17.54444444,48.345,16.89,46.7,6.5,765.2333333,79.33333333,1.333333333,36.33333333
110,0,22.1,46.69666667,21.42666667,43.72333333,21.35666667,46.9,20.1,41.56333333,18.56444444,54.44055556,1.863333333,95.79666667,16.89,38.88055556,20.63888889,47.11666667,16.29,44,2.833333333,754.4,88,3.666666667,28.33333333
60,0,22.2,35.29,18.66666667,38.73,21.46333333,35.59,21.84,32.8,18.79,58.93,1.79,65.69666667,20.7,27.89,22.6,41.2,19.82333333,37.82666667,1.3,763.8,91,2,50
90,0,22.7,39.26,21.79,37.79,24,36.5,22.5,38.51833333,20.79,44.36,17.2,3.456666667,22.1,32.59,23,39.976,20.89,42.9,15.7,747.1,50,9,28
560,30,21.35666667,36.09,19.56666667,37.16333333,21.63333333,35.03,21.39,36.12666667,19.1,41.12666667,9.36,30.13333333,19.29,32.33333333,21.26,37.1,19.29,36,8.333333333,760.0666667,71.66666667,2,36.33333333
50,0,22.06666667,40.06,21.1,39.59,20.5,41.7,19.79,43.2,19.35666667,51.76,0.266666667,94.65666667,18.7,41.7,20.1,49.53,17.89,47.29,0.9,762.2666667,96.33333333,2,28.66666667
90,0,22.1,42.425,20.5,44.09,23.29,39.29,22,40.5,20.73,45.76,12.18,40.43571429,21.1,37,21.99857143,42.99857143,20.6,40.29,10.06666667,751.85,89.16666667,3,30
70,0,22.5,39.76,21.39,40.39,23,38.96333333,20.39,41.63333333,20.39,62.19333333,11.12666667,41.5,20.96333333,37.56666667,23.2,43.42666667,20.29,42.63333333,9.15,751.35,74.5,10,40
50,0,18.5,38.7,17.63333333,38.53,18.6,40.09,17.39,38,16.2,55.73,0.1,96.5,16.12222222,33.9,19.1,46.735,15.89,42.93333333,-1.2,762.4,88,2,61
30,0,21.1,35.4,18.03333333,39,20.29,36.9,19.865,34.2,18.7,52.36333333,2.225555556,61.18111111,21.6,33.09,23.315,39.65,19.29,38.62666667,2.1,769.1333333,88,1.666666667,63.33333333
70,0,23.29,46.53,23.39,43.66857143,24.5,41.79,23.79,43.7,22.2,48.856,20.89,1.2,23.2,41.294,22.79,47.46,22.6,44.79,17.8,758.05,69.5,4.833333333,40
130,30,22,42.96333333,19.73,44.03,22.89,39.7,21.42666667,40.12666667,21.26,73.46,7.8,34.6,20.79,33.86571429,23.29,36.9,20.56666667,38.09,8.666666667,751.5,73,8,40
110,0,22.16666667,36,19.89,37.12666667,22.5,33.79,21.7,33.772,20.7,42.12666667,6.833333333,26.22333333,22,29,24.26,36.16333333,20.5,34.66333333,7.433333333,757.5,64.66666667,5.333333333,40
40,0,22.39,43.36333333,21.63333333,43,21.7,44.79,19.1,44.59,19.2,62.32666667,11.39,56.62666667,18.79,40.09,22.1,51.63277778,19.1,49.2,11.63333333,741.9,60,9.333333333,40
100,0,22.6,35.62666667,21.2,36.2,22.6,35.26,20.5,37.43333333,18.89,46.06,9,28.09666667,19,30,23.5,37.2,19.6,38.5925,7.7,760.8,69,4,40
60,0,21.92666667,39.7,21,38.4,21.39,42.5,20.5,41.59,18.5,53.73,0.566666667,96.53,19.6,40.5,21.1,47.56666667,17.79,43.82666667,0.966666667,764.75,93.5,3,30
30,0,21.89,44.5,20.42666667,46,23.1,41.79,21.1,44,19.79,49.7,13.39,49.6,21.1,40.2,23.89,51.93333333,20.39,47.23,13.5,748.5833333,83.83333333,2.833333333,28.5
80,0,25.39,49.49333333,24.90571429,46.46142857,26.35666667,43.03,25.5,45.56,24.1,49.76,21.39,11.06333333,25,44.09,25.89,49.19428571,24.2,47.156,18.95,749.2666667,74.16666667,3.833333333,40
50,0,21.79,36.76,19,39.79,21.79,36.5,20.06666667,34.96666667,18.39,46.79,5.123333333,66.8,19.63333333,31.13333333,22.29,43.09,19.7,39.56,4.7,762.3,92,3.5,62.5
110,0,23.7,50.33,22.79,39.39333333,23.92666667,39.73333333,21.5,39.06,20.2,45.66,11.64,26.39352941,22.2,31.745,23.29,36.33666667,20.6,42.12666667,11.05,742.7166667,63.83333333,8.166666667,40
60,0,20.1,35,16.6,40.03,20.39,37.2,19.245,33.645,18.2,48.9,-0.933333333,68.12888889,21.1,34.29,22.479375,41.8075,19.29,40.2,-0.166666667,768.5666667,90.83333333,4.833333333,60.16666667
60,0,21.2,36.09,18.39,39.03,22.1,36.59,20.2,34.66333333,18.42666667,44.62666667,5.4,43.55666667,19.2,30.6,22.1,41.7,19.5,39.79,4.95,761.65,77,3.5,23.5
40,0,19.29,46.79,18.5,46.59,19.79,45.29,18.29,48,17.39,54.12666667,9.6,99.9,17.6,45.09,17.6,51.09,17,48.9,9.666666667,755.0666667,94,8.666666667,34.33333333
470,0,21.46333333,42.26666667,19.39,43.99,21,38,20.79,36.09,19.1,45.13333333,7.226666667,48.76666667,21.29,28.46333333,23,36.15666667,19.7,37.9,6.5,764,83,6,21.5
60,0,21,45.73,20.39,43.73,21.89,44.59,19.29,46.43333333,18.61111111,54.09722222,8.726666667,84.66666667,18.5,41.60833333,20.5,52.49222222,19,49.26666667,8.6,753.3333333,83.66666667,6.666666667,40
50,0,22.39,35.43333333,23.26,31.35666667,22.29,36.46666667,22.79,33.71285714,19.7,41.53,14.5,1,21.36142857,27.29285714,21.96333333,34.65666667,20.29,36.36333333,13.11666667,767.0333333,50.16666667,6,28.5
50,0,22.1,36.73,19.29,39.53,21.79,36.4,20.1,34.79,18.39,46.7,5.69,61.32666667,19.7,31,22.32333333,43.02666667,19.6,38.73,5.266666667,762.5833333,89,4,59.33333333
110,30,21.5,41.66333333,19.13333333,45.76,21.1,39.5,20.39,35.66333333,19,47.52666667,6.53,52.1,20.89,29,23.29,36.9,19.7,38,6.2,764.4333333,82,4.666666667,62.66666667
140,0,20.39,40.8,19.675,38.4475,21.42666667,41.2,19.16666667,38.9,18.39,50.5,4.226666667,90.66666667,19.39,34.155,21.85722222,42.21555556,18.53333333,39.83333333,4.55,742.5,74,5.5,40
40,0,22.5,38.43333333,25.23,31.96333333,23.2,37.59,22.89,37.5,20.7,41.79,14.1,1,21,33.95571429,22.2,39.82666667,20.29,40.072,11.7,763.9666667,54.66666667,4.666666667,40
80,0,19.66666667,39.06,18.5,39.32666667,19.79,37.5,20.1,36.46666667,17.5,47.62666667,3.36,75.03,17.7,32.2,20.89,40.9,17.79,38.2,4.733333333,746.9333333,91,6.333333333,40
80,0,23.35666667,39.4,21.2,40.4,25.87,37.94,23.7,36.4,23,47.29333333,8.3225,46.375,23.5,32.79,25.86142857,40.49714286,22.7,38.036,8.6,761.5,97,1,46
100,0,25.6,53.26,25.5,46.79,26.2,45.332,25.6,44.22571429,24.2,51.76666667,21.9,1.596666667,25.16666667,42.22333333,26.7,48.92666667,24.16,46.714,21.2,744.1,54,4,29
220,20,21.35666667,43.49,19.76,42.36333333,21.1,41.2,22,39.5,18.6,49.9,6.326666667,88.36333333,19.2,35.195,20.39,41.26,18.56,41.2,6.233333333,757.1833333,74.16666667,5.5,40
30,0,21.1,39.59,18.5,43.29,22.35666667,39,19.89,38.59,19.39,50,6.433333333,73.09,20.39,40.26,22.06666667,46.43,19.5,43.79,6.1,753.4666667,95.66666667,6,39
210,0,22.23,45.29333333,21.53,41.65666667,22.46333333,41.4,19.6,41.7,19.65,49.145,3.73,92.53,18.68888889,36.69666667,22.87888889,45.38055556,19,43.93333333,3.566666667,731.8333333,95.33333333,6,47
140,0,20,35.73,17.7,37.4,20.5,35.4,19.76,33,17.89,42.56,0.533333333,80.4,19,28.2,20.7,37.79,18.1,37.56666667,0.45,760.7666667,93.66666667,3,40.5
60,0,21.79,38.23,19.79,40.16333333,22.29,37.36333333,20.5,37.79,19.53333333,45.59,8.8675,50.1725,20.5,32.93333333,22.1,39.29,20.2,37.79,9.133333333,759.8666667,71.33333333,1,40
50,0,22.79,38.03,19.29,42.32666667,23.29,37.56,20.6,40.4,19.67777778,47.255,1.881111111,68.12055556,20.82333333,36.56444444,22.93888889,44.11055556,19.79,41,2.3,758.8,91,1,27
40,0,21.85666667,37.09,19.2,39.9,22.89,37.09,19.5,38,19.1,43.32666667,5.5,52.29,19.2,33.9,21.56666667,45.79,19.1,40.79,5.5,756.9333333,96.33333333,2,25
130,0,23,42.12666667,21.7,43.29,23.1,39.5,20.29,42,21.39,46.99,12.3,35.93333333,20.7,37.06,24,43,19.79,40.59,13.26666667,748,64,6.666666667,40
50,0,17.35666667,42.62666667,16.39,42.79,17.745,40.79,15.39,42,15.6,48.79,5.5,99.9,15.8,37.5,16.72,45.38777778,15.19,41.82666667,5.033333333,766.0333333,99.33333333,3.333333333,5.666666667
40,0,21.39,35.5,17.6,40.53,21.6,35.2,20.26,33.7,19.5,40.29,-0.466666667,51.45666667,20.79,27.35666667,22.1,39.7,19.39,38.3725,0.083333333,766.1666667,83.5,1.833333333,64.66666667
50,0,21.2,42.53,19.42666667,43,21.1,41.29,21.73,38.2,18.5,50.214,4.3,87.53,19,34.5,20.2,40.36333333,18.5,40.09,5.016666667,757.8333333,81.66666667,2,40
30,0,21.23,35.82666667,19.7,37.23,21.79,35.7,20.13333333,35.2,19.23,41.93333333,11.56666667,19.93333333,19.2,30.46333333,21.7,37.29,19.5,36.7225,9.183333333,761.0333333,63.66666667,2.666666667,40
40,0,21.79,42.56,19.4725,45.145,23,39.7,20.89,39,20.5,49.816,7.933333333,37.39666667,21.29,35.674,24.15,41.995,20.29,39.5,7.95,753.15,83,1,27
80,0,20.56666667,37.09,19.39,37.5,19.89,37.5,19.1,36.96666667,17.6,46.7,3.73,75.3,18,32.09,21.32333333,40,17.79,37.5,2.466666667,747.4,92.66666667,4,54
330,0,20.29,39.9,19,38.73,20,37.59,19,37.26,17.6,46.09,3.656666667,76.76666667,18.23,31.73,21.7,39,17.85666667,37.36333333,2.9,747.5,90.66666667,1.666666667,40
50,0,20.79,43.59,19.5,44.7,21.86142857,42.22571429,19.66666667,44.66333333,18.05714286,53.79285714,10.42666667,91,18.16666667,41.5,20.76,54.2,18.2,46.7,10.63333333,756.2,88.66666667,8.666666667,40
50,0,21.26,38.82666667,17.6,44.26,22.2,36.4,21.7,35.5,20.2,44.7,0.066666667,52.96,20.6625,30.8525,22,38.62666667,20.39,39.3,0.316666667,761.05,97.83333333,2,61.16666667
100,20,22.7,43.06666667,21.7,40.6,22,43.4,18.96333333,46.66333333,18.4,74.92666667,4.19,68.1,19.13333333,43.13333333,19.16666667,46.63333333,17,43.9,3.8,749,75.33333333,9.333333333,40
60,0,22.5,38.96666667,19.5,41.63333333,22.55,38.09,21.96857143,35.9,20.79,44.9,2.53,45.09,21.29,30.2,23.53333333,38.29,20.66666667,36.99,4.7,759.6333333,87.66666667,1,40
70,20,21.96333333,44.62666667,21.39,42.79,21.60625,45.40625,21.42666667,45.73,20.01111111,68.84611111,4.69,96.22666667,18.56111111,40.78,21.6,51.46666667,18.06666667,46.43,5.566666667,758.5,85.33333333,5.666666667,36
50,0,20.5,36.2,16.865,41.5675,20.39,37.2,19.89,34,17.82333333,50.03,0.333333333,70.85666667,19.5,35.5,21.03333333,43.03,18.1,41.09,-0.65,763.6,93.5,1.5,33.5
60,0,21.79,37.12666667,23.89,31.89,22.1,37.2,22.79,34.7,19.7,42.36333333,13.06333333,1.43,20.412,29.272,21.2,36.96666667,20.29,37.7,11.33333333,767.4,56,6,27.33333333
390,10,20.6,32.96666667,19.06666667,33.2,20,33.4,20.2,32.79,18.39,42.86333333,7.06,24.65666667,21.85666667,25.7,24.96333333,34.09,18.89,39.2,7.15,767.0333333,65.5,3,63.33333333
90,0,21.73,39.52666667,21.2,38.06666667,22.06666667,42.1,21.6,39.79,18.1,51.045,-1.033333333,95.46666667,19.2,37.76666667,20.1,45.5,17.79,42.33333333,0.75,765.25,88.5,1,29
50,0,21,35.4,17.89,38.4,22,35.93333333,19.79,33.29,19.1,46.59,2.29,52.56666667,19.79,29.6,22.29,41,19.39,39.5,2.7,749.8,84,5,40
60,0,23.89220779,40.4374026,22.8187013,40.41038961,24.94805195,38.47597403,23.68220779,39.45324675,21.32246753,50.51801948,14.0508658,35.37402597,23.26168831,37.83636364,23.97597403,42.81071429,22.1,42.09718615,8.866666667,757,95,1,48
70,0,24.5,46.96666667,24.29,44.53,25.7,42.5,23.7,44.86333333,23.12857143,49.4,17.76,1.233333333,23.73857143,39.59,24.13333333,46.4,23.13333333,45,15.21666667,756.85,69.33333333,5.833333333,40
70,0,20.956,38.732,20.1,37.60833333,20.7,38.2,19.02857143,36.57714286,18,46.46666667,7.825714286,82.76857143,18.45285714,33.25142857,20,39.5,18.37,38.7,5.6,738.8166667,89.66666667,3.666666667,40
50,0,25.39,47.23,26.2,43.134,26.2,43.59,25.6,44.13714286,24,51.03,23.26333333,1.39,25.1,42.03,25.26,48,24.1,46.59,20.4,744.15,58,2.5,24
40,0,22.1,46.2,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.585,9.566666667,99.9,18.81222222,46.12055556,20.79,56.005,18.2,52.5,9.4,758.7,94.5,6.5,64
130,0,22.92666667,38.59,22.06666667,37.43333333,23,36.79,22.6,38.5,20.2,50,13.76333333,16.19666667,20.96857143,38.14,24.03333333,41.5,19.79,39,13.83333333,760.4666667,71.33333333,3,40
50,10,21.16666667,44.76,19.7,45.12666667,21.79,43.16333333,20.6,43.5,18.5,54.96333333,9.8,77.936,18.42666667,41.36,21.39,49.82666667,18.66,47.46,9.066666667,751.8,91.33333333,7.666666667,64
50,0,21.2,39.16333333,19.39,39.2,21.2,38.09,21.2,36,19.2,43.656,2.4,81.12333333,19.29,36.656,21.1,43.9,17.89,39.15666667,1.75,756.8,93.5,1.5,55
50,0,23.29,34.32666667,21.39,34.66333333,23.32333333,36,23,33.09,21.16666667,42.09,7.656666667,10.96666667,22.456,34.62,24.7,38.196,20.39,36.06666667,9.933333333,764.3833333,59.66666667,2.166666667,40
60,0,21.7,44.53,19.96333333,46.66333333,23.1,41.79,21,43.79,19.79,49.7,11.43333333,50.96333333,21,39.73,23.5,51.43333333,20.5,48.12666667,11.95,748.05,90,4,31.5
50,10,21.63333333,36.66666667,20.29666667,35.69666667,20.66666667,38.39333333,18.1,42.29,18,55.72333333,2.4,86.22666667,18.39,42.16333333,19,48.23,17.39,46.73,3.2,752.8,78,8,40
